environment_class,elevation_band,cell_id,draw_index,excess_delay_samples,absolute_doppler_hz,relative_power_db
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3149,1.0705711375,42.9352404132,-4.53942796763
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3150,1.96320403088,45.4116108058,-3.6967241007
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3151,1.35489016009,46.50553414,-5.73518967268
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3152,1.72077680901,27.6954113581,-11.7842436549
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3153,2.01438185692,52.2223729942,-4.45690501318
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3154,1.46585459945,47.4232173689,-6.40349790043
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3155,1.31194895759,46.8296549586,-3.17671364546
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3156,1.77347044686,25.0385818731,-13.1562014619
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3157,4.0532906496,70.3133071409,-11.6361084895
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3158,3.95421266415,59.9958459282,-14.900626568
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3159,2.38411130384,62.3842958117,-11.0387411747
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3160,1.71715109555,46.6223688387,-2.71601819667
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3161,1.20559747143,48.8524797306,-4.07118578334
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3162,1.27977498287,49.8590710285,-5.25744239352
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3163,1.58184379236,51.3543571415,-2.91404491717
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3164,2.83972744051,69.6315574277,-11.2858472692
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3165,1.51956375319,55.5704805723,-13.2563672276
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3166,3.5289432573,57.3770615129,-15.9528040857
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3167,1.96013973986,51.4089486533,-15.950746061
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3168,2.12470916215,49.7930062727,-2.08112243795
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3169,2.67948819667,34.9506128378,-14.2746401336
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3170,2.07162400708,44.6711465099,-8.44453458962
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3171,1.38891519084,16.8609447032,-11.1049884943
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3172,2.06768140111,76.9519567081,-10.2383073148
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3173,2.21559826112,66.9141927511,-14.9685930611
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3174,3.28609226105,56.1117688601,-11.3178757838
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3175,1.47976983069,50.8006609384,-6.61587248635
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3176,1.7219121762,55.9745714843,-4.37561150469
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3177,2.19082697903,81.3514222449,-12.380487611
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3178,1.02285794475,51.2809078661,-6.35155819918
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3179,1.27990323814,47.3459112065,-2.39487164287
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3180,8.98225565591,148.088801377,-11.6203894084
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3181,1.65755064902,21.3019709476,-14.2427841898
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3182,1.45582142524,41.8337461142,-13.9139008804
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3183,2.22613661706,85.7391094401,-9.0242170206
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3184,1.0695736379,42.8109660482,-4.49850581269
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3185,2.02678553212,46.1227447486,-3.32080321657
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3186,2.44771230276,40.1011031723,-15.1923745365
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3187,1.81741986059,29.8155136858,-12.7165999774
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3188,1.61373942325,50.5900970321,-4.47742924643
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3189,1.1409107218,43.5937074542,-1.84502838596
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3190,1.37115696588,52.2698352779,-7.2349551764
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3191,1.68021430797,46.3875478229,-5.55462244245
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3192,2.62542382937,39.650682535,-12.8530655541
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3193,1.61120641426,48.4183141196,-5.69901014216
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3194,2.60134458845,119.447518902,-11.6193234208
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3195,3.56309644493,119.507943766,-11.505693235
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3196,1.73530109378,45.619803571,-2.22304931444
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3197,2.39314641658,108.676007549,-13.4971886096
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3198,1.44566440482,49.0111062612,-1.12736493763
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3199,1.46710872609,48.9436627486,-3.46001308844
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3200,2.17550912187,25.7995962736,-15.4215461401
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3201,2.40846516539,68.3212584934,-16.753433466
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3202,3.85261803026,86.5052846299,-9.37536002572
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3203,1.11834146219,53.2348866147,-6.70182071259
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3204,1.12845499596,54.797094672,-5.43579559467
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3205,1.24918240477,44.7333252394,-1.69493493831
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3206,1.68531265503,50.1418368649,-5.81160926845
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3207,1.63803214588,40.4928051915,-2.34234869122
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3208,2.1934911428,45.9084123609,-13.1707281546
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3209,1.405841622,47.9036458339,-3.17129427201
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3210,2.78205864087,153.914086903,-13.4881809921
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3211,1.88922344465,43.8814684399,-11.5144912852
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3212,4.01804487047,86.392709742,-12.8701669338
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3213,2.19845010401,39.8817326093,-16.0229333954
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3214,1.8921199656,42.885313095,-2.73414609488
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3215,1.64441536023,30.8048364448,-12.8544121758
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3216,2.61233321447,57.0443381282,-12.6193736305
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3217,1.16892099826,59.6692937068,-4.50030802033
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3218,1.91659470081,41.0259285491,-14.9890282378
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3219,1.57505122082,51.8775262918,-4.16071884872
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3220,3.25059296421,63.8070851619,-17.6201650834
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3221,1.790054178,33.1149283268,-12.5743012028
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3222,3.24715204567,28.6772715771,-13.4838301968
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3223,1.76469509581,52.677850469,-7.42066195064
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3224,3.29421390207,117.97169932,-12.4503392871
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3225,1.28423961783,44.1347515266,-3.6055293659
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3226,3.02196083137,121.701829667,-17.681033812
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3227,1.73000456885,45.3615104762,-0.705365261559
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3228,1.30204666292,29.3845408042,-11.8463937814
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3229,1.23549586002,48.7900067757,-6.7120673778
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3230,1.87840295663,46.6017317064,-13.9968045908
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3231,3.21595170371,75.3480548243,-12.4923174682
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3232,0.902717990916,47.1202118731,-5.95797490236
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3233,1.13948401378,27.1448732644,-12.5264342612
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3234,2.39507655337,52.5619574303,-12.4079958395
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3235,1.78396040069,46.1568367841,-4.80752157035
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3236,1.37171457879,46.1980574238,-4.124898705
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3237,1.43165354837,29.9835924084,-14.9840746299
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3238,2.13041549066,50.2672463282,-14.415317234
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3239,1.92999216535,50.1460954435,-7.11216785703
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3240,1.46415652159,57.574656571,-6.26131450046
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3241,1.74654028848,47.9247314838,-1.88569318279
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3242,3.33937879831,191.774730475,-15.9531055687
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3243,2.43624928365,52.1790200219,-12.9758584799
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3244,1.18754841358,45.8499381009,-1.36921848686
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3245,2.047433901,15.0557959194,-13.5308758078
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3246,1.9640931681,42.6356747501,-11.0044064039
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3247,2.0869969036,30.6430730361,-14.1751891088
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3248,3.00726454062,62.5704152668,-13.6215503252
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3249,3.42934266313,96.3594690587,-11.6687976325
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3250,1.60919925247,48.8816100909,-3.74031649691
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3251,2.39897945075,23.8427653888,-13.6592806941
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3252,2.74883587749,46.617020029,-14.4110052133
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3253,2.08933858189,59.9578251367,-13.4012048268
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3254,1.33398996087,54.1521290476,-5.43153004759
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3255,1.03476333592,55.476370123,-4.23864448471
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3256,1.01354773226,56.0748819715,-3.90575868899
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3257,1.44464714409,51.6407386248,-3.33870846169
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3258,2.36884368131,25.8539097582,-13.3654456049
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3259,1.41715221629,52.1212320605,-6.33105189267
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3260,1.22554262256,56.0614132828,-7.56012179386
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3261,3.59106458486,70.5319284998,-15.8609174417
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3262,4.54688719309,132.721724895,-12.7854362288
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3263,1.95982546044,112.053967473,-11.658418935
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3264,1.25733151343,67.5576572301,-14.01510346
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3265,1.62010515451,45.0842423659,-5.07719928146
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3266,4.49269823082,201.325882884,-13.4874289983
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3267,2.59649142553,36.8269658032,-14.774170804
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3268,2.45632108361,53.828681192,-11.8894657016
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3269,2.06223696309,37.1924007349,-12.9606861565
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3270,1.98440707996,67.4854551389,-13.825115777
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3271,1.03680242044,44.8485315561,-3.52883234608
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3272,2.9072412656,73.3432068612,-13.005552281
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3273,2.32145848774,33.6964580768,-13.2930366466
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3274,1.61804443036,49.527360598,-4.42654461433
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3275,1.2743107179,42.5596682607,-0.794436248426
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3276,4.04374817118,153.57293178,-15.9971520188
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3277,1.47119768056,48.8897680546,-3.78545545478
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3278,1.22799561794,49.8081922848,-3.26610230916
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3279,1.69034475483,42.5209780626,-16.5892032134
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3280,1.60952379948,31.9525580859,-13.0661629082
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3281,1.98694229235,41.964232265,0.707025458009
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3282,1.12976732429,47.2468070835,-3.90390200513
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3283,5.30179196254,145.853413923,-19.2127541278
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3284,3.35369237537,97.2409891077,-13.2845206331
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3285,1.26957376294,43.575604597,-0.704607929103
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3286,4.61310860806,103.607712402,-14.1981809643
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3287,2.12420675224,51.7096152786,-12.8747664513
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3288,1.72156106112,45.5946677386,-4.07990472958
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3289,1.55375538214,51.0341784093,-6.76642176262
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3290,1.19668991307,49.1916933116,-3.58879585544
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3291,2.43996889677,56.9959056609,-9.26194381776
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3292,1.37947590314,46.6434618525,-3.41111709036
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3293,1.3238653236,50.616044778,-3.24176576773
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3294,1.12079262862,41.2660867423,-2.53187782101
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3295,1.43767426262,46.2854059786,-4.23212224498
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3296,1.64318661211,52.48591707,-9.02134398906
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3297,3.48127379416,89.9049996277,-12.3527340571
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3298,2.01610428958,61.8289833626,-12.4353613141
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3299,1.27536771424,47.0608288371,-1.22454691649
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3300,1.22698049698,52.6483037573,-4.70982083584
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3301,4.13137203731,90.9667992729,-17.9192413781
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3302,2.54101301815,54.075224133,-15.9153659834
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3303,1.21204832591,49.7357835303,-3.69158929022
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3304,1.40666412255,53.6290080418,-3.95346863035
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3305,0.956874208944,14.6903635425,-8.00497347612
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3306,1.81641626566,76.5272315807,-8.00269691061
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3307,1.06045463916,47.2075252077,-6.16114944407
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3308,1.75878725558,49.5102516587,-7.34398611718
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3309,2.14939258747,34.0679800557,-12.2599738549
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3310,1.84043028458,38.1721289567,-12.0994110311
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3311,1.82305039134,41.4237350867,-4.569822403
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3312,2.12704543127,46.328000212,-14.7576915698
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3313,1.39850129752,28.9008414006,-12.8109120535
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3314,3.3192420664,56.0243775078,-12.5406107341
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3315,2.49166645118,27.2460583572,-13.1478152035
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3316,1.12449373923,27.476633849,-10.7992638056
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3317,1.29907145219,43.8170641132,-4.42979136807
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3318,2.37561479086,54.2813541302,-13.4619580148
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3319,1.61476967283,50.3190376139,-4.73139574482
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3320,1.0561865501,44.0468256535,-3.11038804566
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3321,1.16504045068,45.6824228059,-1.59480470868
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3322,1.07042258614,48.0792403444,-10.7065097492
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3323,2.44078558368,47.0904039037,-15.5835815788
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3324,2.7190123144,62.8308953395,-17.4845964803
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3325,2.07574226704,69.5573878898,-12.9251451934
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3326,1.54529727366,49.1605804114,-4.75305061641
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3327,1.66609671274,48.4173189327,-6.6057739973
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3328,2.45904190956,48.1454258924,-12.6624134527
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3329,3.81558181154,88.6686715534,-17.7612817932
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3330,1.21265581698,49.4107398296,-3.20587039925
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3331,1.28477194456,47.6504568927,-3.42246828426
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3332,4.1337036103,105.003841873,-13.5973987344
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3333,1.31219249933,50.4243068444,-3.07128410808
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3334,1.47927152261,54.9103712082,-9.31227394861
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3335,1.56949324473,50.0075499776,-4.1801726654
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3336,2.04067947452,62.7796236169,-13.0481156723
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3337,3.06802993581,104.412021821,-13.2659883621
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3338,1.61903563217,50.5305008681,-4.60059616645
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3339,1.60350452471,50.6711494491,-6.59494904171
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3340,1.52313550881,31.5758097642,-14.3402457837
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3341,1.96478937597,28.2427738034,-13.1421541962
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3342,2.0203197059,35.8274367634,-14.7067183581
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3343,1.96938459601,48.6040397509,-9.56650894433
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3344,3.40669056802,39.2426636942,-9.85470351171
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3345,1.20835131961,52.4655385379,-6.60282935321
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3346,1.47796862048,39.7769407666,-14.2813190171
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3347,1.7183773705,47.438868242,-5.91130616592
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3348,1.26941503401,51.7174657608,-4.04686990735
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3349,1.72089479753,53.0272905209,-12.0515871306
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3350,1.63796045994,44.089203194,-11.7194350041
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3351,2.0309557171,30.7121689798,-14.2842443559
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3352,1.27604331119,46.2881065778,-2.12701871001
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3353,3.23972252662,65.1197312935,-15.1229049746
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3354,2.13077735978,45.5753833684,-12.8842702179
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3355,3.16643886278,189.497322054,-13.169949474
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3356,2.37161253069,67.1160701291,-12.6786174262
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3357,3.11994494437,111.973469583,-15.8380406617
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3358,1.43638644752,43.47120545,-4.8662872328
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3359,2.00787392905,29.7786149472,-14.2905917462
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3360,2.00111620292,43.9727467149,-14.5152820055
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3361,1.57563968124,45.8710693885,-3.63813465022
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3362,1.83508514937,48.3761897978,-3.69237738063
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3363,1.33083715377,48.8257203977,-0.920928484998
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3364,4.18436563875,61.5918017515,-11.87904864
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3365,2.6469936008,56.8366844244,-11.8356281499
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3366,3.68881859992,116.866379002,-15.1781768561
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3367,3.29641063406,124.999219462,-14.9976245703
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3368,1.27570389265,49.3496530357,-4.230074205
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3369,1.35291596571,49.339903213,-2.60174400753
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3370,3.09634541416,97.0746397883,-13.7622188609
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3371,0.985063557138,44.0686977879,-1.06304270261
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3372,2.9459729301,51.2060743675,-12.240883001
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3373,2.40277449779,64.9068210379,-14.9742095388
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3374,1.68480517371,53.6493177776,-7.33851348044
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3375,3.12330034455,26.9872866269,-10.2095762742
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3376,1.54308493375,49.4680861983,-4.91935732148
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3377,2.14754124435,93.807035342,-15.0672030511
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3378,3.00007293744,151.301786791,-9.78756061228
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3379,1.50761872975,58.8423378779,-9.11627682994
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3380,2.29498081548,42.6692741951,-1.04994963541
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3381,4.19478089697,129.534501168,-11.584817032
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3382,1.06853117274,49.1632242199,-5.78090726283
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3383,2.76149040657,72.5905717543,-11.3578575905
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3384,4.27264536909,88.3843696175,-17.7511040066
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3385,1.51329209272,55.2026222479,-5.36983350573
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3386,2.46373206713,67.0449336664,-13.8864373115
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3387,1.01212310953,44.5900980982,0.278727579787
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3388,1.94475221345,40.9111234718,-13.829362993
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3389,2.08752989934,35.8194799993,-11.966350148
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3390,3.23308558889,94.4402946011,-12.6998611438
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3391,2.09836956993,48.7001097378,-15.3234214155
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3392,3.9672087084,94.0513773545,-15.0378243088
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3393,1.32689530845,21.0978235458,-12.634123284
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3394,1.50803787913,55.2060744644,-8.26023508736
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3395,0.953247817702,53.6182040951,-6.61889449621
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3396,1.9102693649,64.8960541715,-13.0083675552
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3397,1.46198536443,49.9212935868,-4.71923078703
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3398,2.06488830115,46.069898033,-3.86970647243
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3399,1.9307917962,50.0092626768,-4.29962284328
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3400,1.86465783308,46.1445892583,-2.12998490048
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3401,3.60380533171,59.3066388532,-16.8141636718
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3402,5.09280709364,118.589411723,-16.9343865645
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3403,1.21312207007,53.6110896152,-4.37839762868
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3404,1.27925636103,48.1960367056,-1.84564285666
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3405,2.03469602172,49.869945406,-11.7504212763
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3406,1.59301550841,44.884036408,-2.23083295449
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3407,1.15732875466,57.3824946328,-4.80563286741
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3408,3.77373920796,132.719462899,-15.5596946241
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3409,1.21474719765,51.4000060645,-5.07510329556
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3410,1.50190559518,34.0826743857,-12.926663
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3411,1.97879729931,73.4582968798,-14.7408764752
Mountain/Valley,HIGH,Mountain/Valley__HIGH,3412,1.52393410453,53.01619229,-5.06110960086
