scope,cell_id,group_id,environment_class,elevation_band,rms_delay_dispersion_samples,track_balanced_group_weight
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1::1562,Urban,MID,0.3886301901208642,0.5
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1::1592,Urban,MID,0.7061618739620055,3.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1434,Urban,MID,0.6553117153935416,1.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::55,Urban,MID,0.7256014113531909,0.75
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::56,Urban,MID,1.0488275747871267,0.75
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::57,Urban,MID,0.7135792385327128,0.75
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::58,Urban,MID,0.6554624318822648,0.75
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::434,Urban,MID,0.17060748504794665,1.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::446,Urban,MID,0.1907977020727406,0.5
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::448,Urban,MID,0.11691777798062504,0.5
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::1492,Urban,MID,0.25160655191709314,1.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::1537,Urban,MID,0.3665806631767213,1.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::1604,Urban,MID,0.7967119394902225,1.0
elevation_ready,Urban/MID,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::1606,Urban,MID,0.7383125737513975,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::8,Urban,HIGH,0.9545826000230523,1.5
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::9,Urban,HIGH,0.9034578011518292,1.5
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::10,Urban,HIGH,0.2901010229878653,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::930,Urban,HIGH,0.9181408045562442,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::931,Urban,HIGH,0.8427486577228496,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::932,Urban,HIGH,0.9208052546810559,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1361,Urban,HIGH,0.7778165019738402,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1362,Urban,HIGH,0.9678547475831196,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1363,Urban,HIGH,0.8249009785572378,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1433,Urban,HIGH,0.6018453832106835,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1434,Urban,HIGH,0.8694620001538996,1.0
elevation_ready,Urban/HIGH,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::1435,Urban,HIGH,0.7746892349981818,1.0
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::327,Urban,MID,0.7842195801338562,0.5
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::329,Urban,MID,0.8746975336214357,0.5
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::964,Urban,MID,0.8482108584230095,2.0
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::970,Urban,MID,0.6818997659307239,1.0
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::994,Urban,MID,0.32621061707980487,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::995,Urban,MID,0.8992718884350381,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::996,Urban,MID,0.6467453720515719,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1012,Urban,MID,0.5473207990320605,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1013,Urban,MID,0.5403762692300325,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1014,Urban,MID,0.5944779213190486,0.3333333333333333
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1076,Urban,MID,0.7475523237545147,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1077,Urban,MID,0.85094507759309,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1078,Urban,MID,0.6972277951417465,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1079,Urban,MID,0.6958922549786722,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1185,Urban,MID,0.8670914985543083,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1186,Urban,MID,0.48976970845351997,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1187,Urban,MID,0.4597114766188394,0.25
elevation_ready,Urban/MID,F1023_v50_D0127_P1__G31__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1188,Urban,MID,0.6602631139490127,0.25
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::56,Mountain/Valley,MID,0.7739954019607785,1.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::57,Mountain/Valley,MID,0.7756808569075991,1.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::58,Mountain/Valley,MID,0.7775973632576166,1.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::82,Mountain/Valley,MID,0.6687419218862048,2.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::45,Mountain/Valley,HIGH,0.7408390844880581,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::46,Mountain/Valley,HIGH,0.7045820322063996,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::47,Mountain/Valley,HIGH,0.8523734285421325,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::84,Mountain/Valley,HIGH,0.3628951484284328,1.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::7,Mountain/Valley,MID,0.6296182270781839,0.6666666666666666
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::8,Mountain/Valley,MID,0.8393013536442921,0.6666666666666666
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::9,Mountain/Valley,MID,0.6627010430260528,0.6666666666666666
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::43,Mountain/Valley,MID,0.7807659301945439,2.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::50,Mountain/Valley,MID,0.5050610531869607,1.0
elevation_ready,Mountain/Valley/MID,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::74,Mountain/Valley,MID,0.7137636674347175,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::199,Mountain/Valley,HIGH,0.9184973085615625,2.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1518,Mountain/Valley,HIGH,0.7794190621470473,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1549,Mountain/Valley,HIGH,0.6445162754303324,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1551,Mountain/Valley,HIGH,0.7276023505494549,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1555,Mountain/Valley,HIGH,0.6687292701508862,1.0
elevation_ready,Mountain/Valley/HIGH,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1581,Mountain/Valley,HIGH,0.9091885285933633,2.0
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::148,Mountain/Valley,LOW,0.8350644958445086,0.3333333333333333
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::149,Mountain/Valley,LOW,0.9934501212332616,0.3333333333333333
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::150,Mountain/Valley,LOW,0.932799033122717,0.3333333333333333
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::664,Mountain/Valley,LOW,0.5456017053909586,0.6666666666666666
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::665,Mountain/Valley,LOW,0.6938421797639512,0.6666666666666666
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::666,Mountain/Valley,LOW,0.609686194621142,0.6666666666666666
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1542,Mountain/Valley,LOW,0.4569349776922247,0.3333333333333333
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1543,Mountain/Valley,LOW,0.46808800115112953,0.3333333333333333
elevation_ready,Mountain/Valley/LOW,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1544,Mountain/Valley,LOW,0.7101011392776436,0.3333333333333333
