label_id,event_id,run_id,label_scope,label_value,label_source,label_rule_version,review_status,label_notes,modeling_eligibility,schema_version
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2539__rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2539,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1476__confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1476,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1477__rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1477,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1478__rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1478,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_449__confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_449,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_450__rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_450,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_451__confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1062__rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1062,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1063__rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1063,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_67__rejected_candidate,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_67,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_68__rejected_candidate,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_68,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_69__confirmed_multipath,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_69,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_208__rejected_candidate,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_208,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1291__confirmed_multipath,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1291,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431__confirmed_multipath,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_432__rejected_candidate,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433__confirmed_multipath,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585__confirmed_multipath,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1586__rejected_candidate,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1586,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587__confirmed_multipath,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1592__rejected_candidate,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1592,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429__confirmed_multipath,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434__confirmed_multipath,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604__rejected_candidate,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_446__confirmed_multipath,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_446,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_434__confirmed_multipath,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8__rejected_candidate,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9__rejected_candidate,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930__rejected_candidate,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931__rejected_candidate,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932__confirmed_multipath,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361__confirmed_multipath,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362__confirmed_multipath,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363__rejected_candidate,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451__rejected_candidate,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595__confirmed_multipath,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,event,confirmed_multipath,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191__rejected_candidate,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189__rejected_candidate,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,event,rejected_candidate,stage4_rule,stage4-strict-confirmed-v1,algorithm_only,"strict Stage4 rule; zero multipath is rejected_candidate, not physical LOS",eligible_pending_modeling_qa,sage-event-path-db-v1
